edge_type,reason,source,source_type,target,target_type,warnings
validated_into,matched provenance identifier,raw_record:rec_src_search_3109afb35d90_001,raw_record,validated_record:rec_src_search_3109afb35d90_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_3109afb35d90_001,validated_record,normalized_record:rec_src_search_3109afb35d90_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_fede8be6ac1e_003,raw_record,validated_record:rec_src_search_fede8be6ac1e_003,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_fede8be6ac1e_003,validated_record,normalized_record:rec_src_search_fede8be6ac1e_003,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_fede8be6ac1e_001,raw_record,validated_record:rec_src_search_fede8be6ac1e_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_fede8be6ac1e_001,validated_record,normalized_record:rec_src_search_fede8be6ac1e_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_65e6340a3a24_003,raw_record,validated_record:rec_src_search_65e6340a3a24_003,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_65e6340a3a24_003,validated_record,normalized_record:rec_src_search_65e6340a3a24_003,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_8bf36d4bffb4_001,raw_record,validated_record:rec_src_search_8bf36d4bffb4_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_8bf36d4bffb4_001,validated_record,normalized_record:rec_src_search_8bf36d4bffb4_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_4e73f2d0f38f_002,raw_record,validated_record:rec_src_search_4e73f2d0f38f_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_4e73f2d0f38f_002,validated_record,normalized_record:rec_src_search_4e73f2d0f38f_002,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_8242cbb785a1_002,raw_record,validated_record:rec_src_search_8242cbb785a1_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_8242cbb785a1_002,validated_record,normalized_record:rec_src_search_8242cbb785a1_002,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_6e578fc529e9_002,raw_record,validated_record:rec_src_search_6e578fc529e9_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_6e578fc529e9_002,validated_record,normalized_record:rec_src_search_6e578fc529e9_002,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_bf53e3bb2a06_001,raw_record,validated_record:rec_src_search_bf53e3bb2a06_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_bf53e3bb2a06_001,validated_record,normalized_record:rec_src_search_bf53e3bb2a06_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_4e73f2d0f38f_001,raw_record,validated_record:rec_src_search_4e73f2d0f38f_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_4e73f2d0f38f_001,validated_record,normalized_record:rec_src_search_4e73f2d0f38f_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_3e232b5b243d_002,raw_record,validated_record:rec_src_search_3e232b5b243d_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_3e232b5b243d_002,validated_record,normalized_record:rec_src_search_3e232b5b243d_002,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_4e73f2d0f38f_005,raw_record,validated_record:rec_src_search_4e73f2d0f38f_005,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_4e73f2d0f38f_005,validated_record,normalized_record:rec_src_search_4e73f2d0f38f_005,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_6e578fc529e9_001,raw_record,validated_record:rec_src_search_6e578fc529e9_001,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_6e578fc529e9_001,validated_record,normalized_record:rec_src_search_6e578fc529e9_001,normalized_record,
validated_into,matched provenance identifier,raw_record:rec_src_search_8bf36d4bffb4_002,raw_record,validated_record:rec_src_search_8bf36d4bffb4_002,validated_record,
normalized_into,matched provenance identifier,validated_record:rec_src_search_8bf36d4bffb4_002,validated_record,normalized_record:rec_src_search_8bf36d4bffb4_002,normalized_record,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_65e6340a3a24_001,normalized_record,claim:claim_rec_src_search_65e6340a3a24_001_cases_confirmed,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_65e6340a3a24_002,normalized_record,claim:claim_rec_src_search_65e6340a3a24_002_hospitalizations,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_65e6340a3a24_003,normalized_record,claim:claim_rec_src_search_65e6340a3a24_003_deaths,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_8bf36d4bffb4_001,normalized_record,claim:claim_rec_src_search_8bf36d4bffb4_001_cases_confirmed,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_8bf36d4bffb4_002,normalized_record,claim:claim_rec_src_search_8bf36d4bffb4_002_observation,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_3e232b5b243d_001,normalized_record,claim:claim_rec_src_search_3e232b5b243d_001_cases_confirmed,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_3e232b5b243d_002,normalized_record,claim:claim_rec_src_search_3e232b5b243d_002_deaths,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_8242cbb785a1_001,normalized_record,claim:claim_rec_src_search_8242cbb785a1_001_cases_confirmed,claim,
produced_claim,matched provenance identifier,normalized_record:rec_src_search_8242cbb785a1_001,normalized_record,claim:claim_rec_src_search_8242cbb785a1_001_deaths,claim,
