edge_type,reason,source,source_type,target,target_type,warnings
fetched_as,document.source_id links to source,source:src_search_55902341c014,source,document:doc_067,document,
fetched_as,document.source_id links to source,source:src_search_f479da1d3f17,source,document:doc_068,document,
fetched_as,document.source_id links to source,source:src_search_2a116853cc42,source,document:doc_069,document,
fetched_as,document.source_id links to source,source:src_search_b3a8cb483c3f,source,document:doc_070,document,
fetched_as,document.source_id links to source,source:src_search_fec52be8f139,source,document:doc_071,document,
fetched_as,document.source_id links to source,source:src_search_77673ee49a41,source,document:doc_072,document,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_003,evidence_chunk,raw_record:rec_src_search_90be6a027c41_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_006,evidence_chunk,raw_record:rec_src_search_743df961a25b_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_005,evidence_chunk,raw_record:rec_src_search_743df961a25b_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,raw_record:rec_src_search_8e86f33ccf00_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_010,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_024,evidence_chunk,raw_record:rec_src_search_72af26a33522_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,raw_record:rec_src_search_72af26a33522_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_72af26a33522_025,evidence_chunk,raw_record:rec_src_search_72af26a33522_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,raw_record:rec_src_search_f72980cd3634_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_f72980cd3634_001,evidence_chunk,raw_record:rec_src_search_f72980cd3634_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_001,evidence_chunk,raw_record:rec_src_search_b74bccc017c5_005,raw_record,
